constituency,count,candidate_id,candidate,incumbent,party,votes,status,seats,quota,turnout,tvp,spoilt,electorate,auto_return_candidate,auto_return_party,auto_return_reason
Tipperary,4,alan kelly,Alan Kelly,TRUE,LAB,"9,456",running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,4,seamus healy,Séamus Healy,TRUE,IND,"8,572",running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,4,jackie cahill,Jackie Cahill,FALSE,FF,"9,530",running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,4,michael smith,Michael Smith,FALSE,FF,"8,165",running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,4,tom hayes,Tom Hayes,TRUE,FG,"9,373",running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,4,seamus morris,Seamus Morris,FALSE,SF,"6,205",eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,4,noel coonan,Noel Coonan,TRUE,FG,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,4,siobhan ambrose,Siobhán Ambrose,FALSE,FF,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,4,marie murphy,Marie Murphy,FALSE,FG,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,4,gearoid fitzgibbon,Gearóid Fitzgibbon,FALSE,GP,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,4,michael dillon,Michael Dillon,FALSE,IND,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,5,michael lowry,Michael Lowry,TRUE,IND,"13,064",elected,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,5,mattie mcgrath,Mattie McGrath,TRUE,IND,"13,064",elected,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,5,alan kelly,Alan Kelly,TRUE,LAB,"9,958",running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,5,seamus healy,Séamus Healy,TRUE,IND,"11,427",running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,5,jackie cahill,Jackie Cahill,FALSE,FF,"10,114",running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,5,michael smith,Michael Smith,FALSE,FF,"8,891",running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,5,tom hayes,Tom Hayes,TRUE,FG,"9,560",running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,5,seamus morris,Seamus Morris,FALSE,SF,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,5,noel coonan,Noel Coonan,TRUE,FG,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,5,siobhan ambrose,Siobhán Ambrose,FALSE,FF,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,5,marie murphy,Marie Murphy,FALSE,FG,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,5,gearoid fitzgibbon,Gearóid Fitzgibbon,FALSE,GP,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,5,michael dillon,Michael Dillon,FALSE,IND,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,6,michael lowry,Michael Lowry,TRUE,IND,"13,064",elected,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,6,mattie mcgrath,Mattie McGrath,TRUE,IND,"13,064",elected,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,6,alan kelly,Alan Kelly,TRUE,LAB,"11,067",running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,6,seamus healy,Séamus Healy,TRUE,IND,"12,029",running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,6,jackie cahill,Jackie Cahill,FALSE,FF,"15,062",elected,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,6,michael smith,Michael Smith,FALSE,FF,,running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,6,tom hayes,Tom Hayes,TRUE,FG,"9,943",running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,6,seamus morris,Seamus Morris,FALSE,SF,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,6,noel coonan,Noel Coonan,TRUE,FG,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,6,siobhan ambrose,Siobhán Ambrose,FALSE,FF,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,6,marie murphy,Marie Murphy,FALSE,FG,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,6,gearoid fitzgibbon,Gearóid Fitzgibbon,FALSE,GP,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,6,michael dillon,Michael Dillon,FALSE,IND,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,7,michael lowry,Michael Lowry,TRUE,IND,"13,064",elected,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,7,mattie mcgrath,Mattie McGrath,TRUE,IND,"13,064",elected,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,7,alan kelly,Alan Kelly,TRUE,LAB,"11,750",elected,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,7,seamus healy,Séamus Healy,TRUE,IND,"12,874",elected,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,7,jackie cahill,Jackie Cahill,FALSE,FF,,elected,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,7,michael smith,Michael Smith,FALSE,FF,,running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,7,tom hayes,Tom Hayes,TRUE,FG,"10,437",running,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,7,seamus morris,Seamus Morris,FALSE,SF,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,7,noel coonan,Noel Coonan,TRUE,FG,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,7,siobhan ambrose,Siobhán Ambrose,FALSE,FF,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,7,marie murphy,Marie Murphy,FALSE,FG,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,7,gearoid fitzgibbon,Gearóid Fitzgibbon,FALSE,GP,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Tipperary,7,michael dillon,Michael Dillon,FALSE,IND,,eliminated,5,12992,78594,77948,646,112615,NONE,NONE,NONE
Waterford,1,mary butler,Mary Butler,FALSE,FF,"10,603",elected,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,1,david cullinane,David Cullinane,FALSE,SF,"9,739",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,1,john halligan,John Halligan,TRUE,IND,"8,306",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,1,john deasy,John Deasy,TRUE,FG,"7,641",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,1,paudie coffey,Paudie Coffey,TRUE,FG,"7,209",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,1,ciara conway,Ciara Conway,TRUE,LAB,"2,268",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,1,grace osullivan,Grace O'Sullivan,FALSE,GP,"2,237",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,1,una dunphy,Una Dunphy,FALSE,AAA-PBP,"1,646",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,1,mailo power,Mailo Power,FALSE,REN,862,running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,1,john walsh,John Walsh,FALSE,IND,858,running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,1,edward quilty,Edward Quilty,FALSE,IND,194,running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,1,sheikh ahmed,Sheikh Ahmed,FALSE,IND,140,running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,2,mary butler,Mary Butler,FALSE,FF,,elected,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,2,david cullinane,David Cullinane,FALSE,SF,"9,783",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,2,john halligan,John Halligan,TRUE,IND,"8,368",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,2,john deasy,John Deasy,TRUE,FG,"7,687",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,2,paudie coffey,Paudie Coffey,TRUE,FG,"7,245",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,2,ciara conway,Ciara Conway,TRUE,LAB,"2,286",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,2,grace osullivan,Grace O'Sullivan,FALSE,GP,"2,254",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,2,una dunphy,Una Dunphy,FALSE,AAA-PBP,"1,656",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,2,mailo power,Mailo Power,FALSE,REN,880,running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,2,john walsh,John Walsh,FALSE,IND,865,running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,2,edward quilty,Edward Quilty,FALSE,IND,195,eliminated,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,2,sheikh ahmed,Sheikh Ahmed,FALSE,IND,143,eliminated,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,3,mary butler,Mary Butler,FALSE,FF,,elected,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,3,david cullinane,David Cullinane,FALSE,SF,"9,826",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,3,john halligan,John Halligan,TRUE,IND,"8,438",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,3,john deasy,John Deasy,TRUE,FG,"7,697",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,3,paudie coffey,Paudie Coffey,TRUE,FG,"7,281",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,3,ciara conway,Ciara Conway,TRUE,LAB,"2,302",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,3,grace osullivan,Grace O'Sullivan,FALSE,GP,"2,285",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,3,una dunphy,Una Dunphy,FALSE,AAA-PBP,"1,719",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,3,mailo power,Mailo Power,FALSE,REN,902,running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,3,john walsh,John Walsh,FALSE,IND,895,eliminated,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,3,edward quilty,Edward Quilty,FALSE,IND,,eliminated,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,3,sheikh ahmed,Sheikh Ahmed,FALSE,IND,,eliminated,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,4,mary butler,Mary Butler,FALSE,FF,,elected,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,4,david cullinane,David Cullinane,FALSE,SF,"9,890",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,4,john halligan,John Halligan,TRUE,IND,"8,513",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,4,john deasy,John Deasy,TRUE,FG,"7,806",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,4,paudie coffey,Paudie Coffey,TRUE,FG,"7,412",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,4,ciara conway,Ciara Conway,TRUE,LAB,"2,309",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,4,grace osullivan,Grace O'Sullivan,FALSE,GP,"2,379",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,4,una dunphy,Una Dunphy,FALSE,AAA-PBP,"1,767",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,4,mailo power,Mailo Power,FALSE,REN,"1,087",eliminated,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,4,john walsh,John Walsh,FALSE,IND,,eliminated,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,4,edward quilty,Edward Quilty,FALSE,IND,,eliminated,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,4,sheikh ahmed,Sheikh Ahmed,FALSE,IND,,eliminated,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,5,mary butler,Mary Butler,FALSE,FF,,elected,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,5,david cullinane,David Cullinane,FALSE,SF,"9,967",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,5,john halligan,John Halligan,TRUE,IND,"8,674",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,5,john deasy,John Deasy,TRUE,FG,"7,996",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
Waterford,5,paudie coffey,Paudie Coffey,TRUE,FG,"7,600",running,4,10341,52103,51703,400,81819,NONE,NONE,NONE
